Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
OSI-027,1594,JHH-4,1240158,LIHC,digestive_system,liver,1.86565863078633,0.873884336728169,10,0.0746067131305759,-0.481453961383914,GDSC2
OSI-027,1594,JHH-6,1240159,LIHC,digestive_system,liver,2.95189831685384,0.911441110908845,10,0.056579264841171,0.245678373282754,GDSC2
OSI-027,1594,JHH-7,1240160,LIHC,digestive_system,liver,3.69699995316532,0.947916749605481,10,0.0606111907962097,0.744451801766603,GDSC2
OSI-027,1594,SNU-398,1240217,LIHC,digestive_system,liver,1.44495760187065,0.864952368371292,10,0.128957125511515,-0.763072581358648,GDSC2
OSI-027,1594,huH-1,1298146,LIHC,digestive_system,liver,4.26818023946136,0.944641256883224,10,0.0832887779999826,1.12680171994498,GDSC2
OSI-027,1594,JHH-1,1298151,LIHC,digestive_system,liver,3.81439001508898,0.940458799190803,10,0.106226476123851,0.823033086254778,GDSC2
LGK974,1598,HLE,907057,LIHC,digestive_system,liver,4.69168401618961,0.974690903671094,10,0.0741947756260722,0.409384305297261,GDSC2
LGK974,1598,HuH-7,907071,LIHC,digestive_system,liver,2.99475635464517,0.904298672787167,10,0.0845240703762122,-1.12265188474851,GDSC2
LGK974,1598,SK-HEP-1,909719,LIHC,digestive_system,liver,4.66632094668228,0.97580455982526,10,0.0652104453446148,0.386485780359258,GDSC2
LGK974,1598,SNU-387,909736,LIHC,digestive_system,liver,5.88797834181465,0.974007787537661,10,0.0716120761333146,1.48943399883334,GDSC2
LGK974,1598,SNU-423,909737,LIHC,digestive_system,liver,6.17098937260905,0.983504872493399,10,0.0811183435331611,1.7449446792147,GDSC2
LGK974,1598,SNU-449,909738,LIHC,digestive_system,liver,5.83240278925854,0.955962389183786,10,0.0625810706212088,1.43925875581782,GDSC2
LGK974,1598,C3A,910850,LIHC,digestive_system,liver,3.50833469608439,0.894081162272605,10,0.0864294758888299,-0.658978256614912,GDSC2
LGK974,1598,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,3.56493320851275,0.960704570522699,10,0.0832248727947016,-0.607879455347161,GDSC2
LGK974,1598,JHH-2,1240157,LIHC,digestive_system,liver,4.20976530289058,0.949951277067891,10,0.0596761546065212,-0.025706079617806,GDSC2
LGK974,1598,JHH-4,1240158,LIHC,digestive_system,liver,3.33335445675449,0.91215844766295,10,0.103179973415768,-0.816955561877464,GDSC2
LGK974,1598,JHH-6,1240159,LIHC,digestive_system,liver,4.14248383901103,0.928726548680743,10,0.0810584558122209,-0.0864497635818645,GDSC2
LGK974,1598,JHH-7,1240160,LIHC,digestive_system,liver,3.54218825640525,0.916727264523687,10,0.0980936873200929,-0.628414266912336,GDSC2
LGK974,1598,SNU-398,1240217,LIHC,digestive_system,liver,3.46329194805803,0.933511141042303,10,0.0862886986625966,-0.699644173989774,GDSC2
LGK974,1598,huH-1,1298146,LIHC,digestive_system,liver,4.25043307018585,0.9425597615783,10,0.0765062490214368,0.0110099765091842,GDSC2
LGK974,1598,JHH-1,1298151,LIHC,digestive_system,liver,4.74151893221944,0.964591424544185,10,0.0872562299377664,0.454376732856676,GDSC2
VE-822,1613,HLE,907057,LIHC,digestive_system,liver,3.56519237090824,0.962290169452297,5,0.110437731473508,0.242057421961145,GDSC2
VE-822,1613,HuH-7,907071,LIHC,digestive_system,liver,5.41928525014677,0.983678696697849,5,0.0556198531277967,1.27677895124717,GDSC2
VE-822,1613,SK-HEP-1,909719,LIHC,digestive_system,liver,4.90356622162512,0.986729096829311,5,0.0298350472468953,0.988969431104364,GDSC2
VE-822,1613,SNU-387,909736,LIHC,digestive_system,liver,3.64229760119426,0.935088907927077,5,0.106082203194406,0.285087867032624,GDSC2
VE-822,1613,SNU-423,909737,LIHC,digestive_system,liver,5.12473139798797,0.977578668603285,5,0.0844189728439715,1.1123960253562,GDSC2
VE-822,1613,SNU-449,909738,LIHC,digestive_system,liver,5.33599335531316,0.956110560127291,5,0.0534376518729255,1.23029588787724,GDSC2
VE-822,1613,C3A,910850,LIHC,digestive_system,liver,5.8402151371214,0.971474805698406,5,0.0749784396230778,1.51168909045845,GDSC2
VE-822,1613,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,1.98627005374011,0.920353764299569,5,0.150225351826532,-0.639098496891755,GDSC2
VE-822,1613,JHH-2,1240157,LIHC,digestive_system,liver,2.42413137148303,0.899651897620214,5,0.0745169372966374,-0.394739361821765,GDSC2
VE-822,1613,JHH-4,1240158,LIHC,digestive_system,liver,2.91764206249961,0.916708251745043,5,0.0999378779160103,-0.119323743410351,GDSC2
VE-822,1613,JHH-6,1240159,LIHC,digestive_system,liver,3.24016825720053,0.914104394504459,5,0.0818509856483206,0.060669827112823,GDSC2
VE-822,1613,JHH-7,1240160,LIHC,digestive_system,liver,5.56457144336265,0.979326768787083,5,0.0395262384437599,1.35785943740395,GDSC2
VE-822,1613,SNU-398,1240217,LIHC,digestive_system,liver,1.3790489242911,0.84370858899357,5,0.0929471816920177,-0.977972985173219,GDSC2
VE-822,1613,huH-1,1298146,LIHC,digestive_system,liver,1.35564122688887,0.819590708482085,5,0.0682783911660929,-0.991036218803158,GDSC2
VE-822,1613,JHH-1,1298151,LIHC,digestive_system,liver,3.35332644809229,0.941316447824818,5,0.0210553156135497,0.123820501839996,GDSC2
WZ4003,1614,HLE,907057,LIHC,digestive_system,liver,3.63967729802645,0.942608611802068,10,0.0619506577524815,-0.376636973147566,GDSC2
WZ4003,1614,HuH-7,907071,LIHC,digestive_system,liver,5.03179244105613,0.967716491426639,10,0.0756360815446824,0.635683219235272,GDSC2
WZ4003,1614,SK-HEP-1,909719,LIHC,digestive_system,liver,3.37213408988846,0.934291799893679,10,0.06234916418256,-0.571189408906248,GDSC2
WZ4003,1614,SNU-387,909736,LIHC,digestive_system,liver,2.80744871647434,0.864988222466073,10,0.101205144378254,-0.981818090529721,GDSC2
WZ4003,1614,SNU-423,909737,LIHC,digestive_system,liver,1.92637568713053,0.817697718733954,10,0.125427343895356,-1.62251798021524,GDSC2
WZ4003,1614,SNU-449,909738,LIHC,digestive_system,liver,2.60323386136089,0.822604627059962,10,0.1133396643076,-1.13031932798194,GDSC2
WZ4003,1614,C3A,910850,LIHC,digestive_system,liver,3.5957556098094,0.88884807840615,10,0.111116764907695,-0.408576006415245,GDSC2
WZ4003,1614,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,2.53497933183321,0.911435114519467,10,0.149580674969636,-1.17995275005081,GDSC2
WZ4003,1614,JHH-2,1240157,LIHC,digestive_system,liver,4.10621417595396,0.941799941947202,10,0.0512944368625325,-0.0373800486165783,GDSC2
WZ4003,1614,JHH-4,1240158,LIHC,digestive_system,liver,4.54374340474474,0.949778239026665,10,0.0589077705370834,0.280783053968935,GDSC2
WZ4003,1614,JHH-6,1240159,LIHC,digestive_system,liver,3.77261217664571,0.907409045697072,10,0.0516791892510446,-0.27996920642436,GDSC2
WZ4003,1614,JHH-7,1240160,LIHC,digestive_system,liver,4.47284556018965,0.943823207422785,10,0.0224118217867346,0.229227462465677,GDSC2
WZ4003,1614,SNU-398,1240217,LIHC,digestive_system,liver,4.80571782545796,0.968795116161082,10,0.0639744599918696,0.471285971276929,GDSC2
WZ4003,1614,huH-1,1298146,LIHC,digestive_system,liver,4.00737473880774,0.928608360388369,10,0.0108614185044681,-0.109254245609447,GDSC2
WZ4003,1614,JHH-1,1298151,LIHC,digestive_system,liver,5.86058549180254,0.980682398582733,10,0.0742564406847856,1.23836608263062,GDSC2
CZC24832,1615,HLE,907057,LIHC,digestive_system,liver,5.81914647500362,0.987800490889777,10,0.0642419415528332,0.717561196580449,GDSC2
CZC24832,1615,HuH-7,907071,LIHC,digestive_system,liver,4.99414513396583,0.966956728025328,10,0.0643188330912864,-0.151027522146396,GDSC2
CZC24832,1615,SK-HEP-1,909719,LIHC,digestive_system,liver,5.25348295877048,0.982807425742983,10,0.0356964426177596,0.122011923681808,GDSC2
CZC24832,1615,SNU-387,909736,LIHC,digestive_system,liver,5.47162113778661,0.964332823335283,10,0.049693996842643,0.351675018748633,GDSC2
CZC24832,1615,SNU-423,909737,LIHC,digestive_system,liver,3.73881393132268,0.925089425805681,10,0.0559777515356349,-1.47268176274441,GDSC2
CZC24832,1615,SNU-449,909738,LIHC,digestive_system,liver,6.73623882418501,0.968129217513039,10,0.0351001533746907,1.68310637681934,GDSC2
CZC24832,1615,C3A,910850,LIHC,digestive_system,liver,7.30815431718177,0.980585085724679,10,0.0494375009584879,2.28523793779014,GDSC2
CZC24832,1615,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,4.47307096351645,0.982293013505443,10,0.0736033145827836,-0.699631655932338,GDSC2
CZC24832,1615,JHH-2,1240157,LIHC,digestive_system,liver,5.12093296871746,0.968141370629581,10,0.0794096751562733,-0.0175410931443095,GDSC2
CZC24832,1615,JHH-4,1240158,LIHC,digestive_system,liver,5.55794283632601,0.971973765548624,10,0.0536215788103024,0.442557360149856,GDSC2
CZC24832,1615,JHH-6,1240159,LIHC,digestive_system,liver,5.68445465868975,0.964008845646302,10,0.106715868744946,0.575753194174189,GDSC2
CZC24832,1615,JHH-7,1240160,LIHC,digestive_system,liver,6.40155396582421,0.980978996695355,10,0.0346756921071089,1.33073908013689,GDSC2
CZC24832,1615,SNU-398,1240217,LIHC,digestive_system,liver,4.88882313314783,0.970465184338406,10,0.0275712074883468,-0.261914010681279,GDSC2
CZC24832,1615,huH-1,1298146,LIHC,digestive_system,liver,5.050510610942,0.95934377280543,10,0.0304478667432366,-0.0916840823338374,GDSC2
CZC24832,1615,JHH-1,1298151,LIHC,digestive_system,liver,5.89696845934337,0.98112434945855,10,0.0793950981094032,0.79949475753856,GDSC2
AZD5582,1617,HLE,907057,LIHC,digestive_system,liver,2.28921325834927,0.869280784830839,10,0.153813831440608,0.0561968339928733,GDSC2
AZD5582,1617,HuH-7,907071,LIHC,digestive_system,liver,6.10072742360963,0.983555669825308,10,0.0431406834187843,1.68359378659886,GDSC2
AZD5582,1617,SK-HEP-1,909719,LIHC,digestive_system,liver,3.40387776801194,0.935656263011755,10,0.0758161018281972,0.53212360418216,GDSC2
AZD5582,1617,SNU-387,909736,LIHC,digestive_system,liver,0.901059821207856,0.716052669462326,10,0.178011156104078,-0.536501126818496,GDSC2
AZD5582,1617,SNU-423,909737,LIHC,digestive_system,liver,1.28590596889177,0.762933639730732,10,0.163795775448499,-0.37218389728508,GDSC2
AZD5582,1617,SNU-449,909738,LIHC,digestive_system,liver,4.78932104677813,0.92462193709922,10,0.0423720951742758,1.12366441240543,GDSC2
AZD5582,1617,C3A,910850,LIHC,digestive_system,liver,6.52802425117073,0.971399782880389,10,0.0451424742642898,1.86603612444169,GDSC2
AZD5582,1617,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,2.62292201550752,0.916949354710071,10,0.0781345681289606,0.198680002337644,GDSC2
AZD5582,1617,JHH-2,1240157,LIHC,digestive_system,liver,4.58188729706723,0.955926424862293,10,0.0464794647877767,1.03509671004085,GDSC2
AZD5582,1617,JHH-4,1240158,LIHC,digestive_system,liver,4.64842196137794,0.952647517562802,10,0.072943677379583,1.06350492400705,GDSC2
AZD5582,1617,JHH-6,1240159,LIHC,digestive_system,liver,1.69590837396184,0.779817716317366,10,0.133684589071761,-0.197125735189391,GDSC2
AZD5582,1617,JHH-7,1240160,LIHC,digestive_system,liver,6.37193928517148,0.980649512515631,10,0.0490720634160976,1.79939274152317,GDSC2
AZD5582,1617,SNU-398,1240217,LIHC,digestive_system,liver,0.369214190972787,0.680287183949849,10,0.110160760140986,-0.763582522918263,GDSC2
AZD5582,1617,huH-1,1298146,LIHC,digestive_system,liver,4.99473936067495,0.958065369870092,10,0.0308218230798824,1.21137158691682,GDSC2
AZD5582,1617,JHH-1,1298151,LIHC,digestive_system,liver,2.53436107411189,0.867118981860803,10,0.125500165261695,0.160867259186704,GDSC2
GSK2606414,1618,HLE,907057,LIHC,digestive_system,liver,3.13933786140277,0.920803449689205,10,0.0818824769636207,-0.531480385591707,GDSC2
GSK2606414,1618,HuH-7,907071,LIHC,digestive_system,liver,3.36173459158635,0.91393690565802,10,0.058189104849964,-0.348583945862462,GDSC2
GSK2606414,1618,SK-HEP-1,909719,LIHC,digestive_system,liver,3.01611593342919,0.917298150628672,10,0.0440333715243905,-0.632816641319642,GDSC2
GSK2606414,1618,SNU-387,909736,LIHC,digestive_system,liver,5.05355573188155,0.955361365730339,10,0.120981557214227,1.04274974399544,GDSC2
GSK2606414,1618,SNU-423,909737,LIHC,digestive_system,liver,5.1019813437548,0.965531603296221,10,0.0564790489125571,1.08257439427702,GDSC2
GSK2606414,1618,SNU-449,909738,LIHC,digestive_system,liver,4.72605095052351,0.922579711150291,10,0.0656045289523393,0.773413686512749,GDSC2
GSK2606414,1618,C3A,910850,LIHC,digestive_system,liver,5.05852264106502,0.94208105309402,10,0.0671182568537055,1.04683447134447,GDSC2
GSK2606414,1618,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,1.84633794202502,0.859085821811858,10,0.1026264432771,-1.59482822181742,GDSC2
GSK2606414,1618,JHH-2,1240157,LIHC,digestive_system,liver,3.63023534686036,0.923876099923137,10,0.111927397563842,-0.127772101355165,GDSC2
GSK2606414,1618,JHH-4,1240158,LIHC,digestive_system,liver,2.48431989334593,0.855018786788084,10,0.0491907877892245,-1.07015941300989,GDSC2
GSK2606414,1618,JHH-6,1240159,LIHC,digestive_system,liver,2.44497858995365,0.834934822271543,10,0.044382351959718,-1.1025132354731,GDSC2
GSK2606414,1618,JHH-7,1240160,LIHC,digestive_system,liver,3.46673246372837,0.905483229004531,10,0.0763826352333056,-0.262234938041763,GDSC2
GSK2606414,1618,SNU-398,1240217,LIHC,digestive_system,liver,3.76485134729264,0.939273948305,10,0.119504426634899,-0.0170654952403596,GDSC2
GSK2606414,1618,huH-1,1298146,LIHC,digestive_system,liver,3.33045607876969,0.899409858209877,10,0.0767168002397769,-0.374307024747082,GDSC2
GSK2606414,1618,JHH-1,1298151,LIHC,digestive_system,liver,4.30050661593622,0.94944074552003,10,0.0320301729512384,0.423451060359401,GDSC2
PFI3,1620,HLE,907057,LIHC,digestive_system,liver,5.71657468115721,0.986835311505141,10,0.053235753587022,0.379685693878873,GDSC2
PFI3,1620,HuH-7,907071,LIHC,digestive_system,liver,6.15458919469714,0.984114492584829,10,0.0395440261847749,0.900389368766646,GDSC2
PFI3,1620,SK-HEP-1,909719,LIHC,digestive_system,liver,5.39363399634517,0.984527052528523,10,0.0530932631880351,-0.00422030958526065,GDSC2
PFI3,1620,SNU-387,909736,LIHC,digestive_system,liver,5.45308704807817,0.963973220517395,10,0.127746404598865,0.0664563953268101,GDSC2
PFI3,1620,SNU-423,909737,LIHC,digestive_system,liver,4.65656431713989,0.955256715870152,10,0.0889528197355043,-0.880435317870722,GDSC2
PFI3,1620,SNU-449,909738,LIHC,digestive_system,liver,6.69034392092269,0.967453904722634,10,0.0652691635689918,1.53728482807362,GDSC2
PFI3,1620,C3A,910850,LIHC,digestive_system,liver,6.87072120557596,0.975855039785846,10,0.0769083404392616,1.75171405834312,GDSC2
PFI3,1620,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,3.7241267223645,0.965683716251779,10,0.0912769522700917,-1.98890014539248,GDSC2
PFI3,1620,JHH-2,1240157,LIHC,digestive_system,liver,5.84297237269856,0.979618340393307,10,0.0440271851151183,0.529944967141314,GDSC2
PFI3,1620,JHH-4,1240158,LIHC,digestive_system,liver,5.97391738262111,0.978090939368341,10,0.085567693811962,0.685610009662047,GDSC2
PFI3,1620,JHH-6,1240159,LIHC,digestive_system,liver,5.69296639977253,0.964167277932823,10,0.113344312257695,0.351620599013775,GDSC2
PFI3,1620,JHH-7,1240160,LIHC,digestive_system,liver,5.91349262426122,0.974798513401639,10,0.0328021427404585,0.613778157612394,GDSC2
PFI3,1620,SNU-398,1240217,LIHC,digestive_system,liver,5.48485840969151,0.98020926425658,10,0.027882191850215,0.104225611270257,GDSC2
PFI3,1620,huH-1,1298146,LIHC,digestive_system,liver,5.47929608229452,0.968038994893533,10,0.0364707706841543,0.0976132177832595,GDSC2
PFI3,1620,JHH-1,1298151,LIHC,digestive_system,liver,5.84423515410461,0.980480583729515,10,0.0379754049656974,0.531446138674184,GDSC2
PCI-34051,1621,HLE,907057,LIHC,digestive_system,liver,4.88003977355375,0.975721938823395,10,0.0629746663024631,0.37633118328913,GDSC2
PCI-34051,1621,HuH-7,907071,LIHC,digestive_system,liver,4.66462390450922,0.959569602645091,10,0.100695851105315,0.208842355971524,GDSC2
PCI-34051,1621,SK-HEP-1,909719,LIHC,digestive_system,liver,4.9319335269182,0.97814913845089,10,0.0483423224900038,0.416679296613703,GDSC2
PCI-34051,1621,SNU-387,909736,LIHC,digestive_system,liver,3.44199534669309,0.899140985353339,10,0.11769343344553,-0.741768313065615,GDSC2
PCI-34051,1621,SNU-423,909737,LIHC,digestive_system,liver,3.2580719440245,0.903354622160797,10,0.166471639793599,-0.884771310782826,GDSC2
PCI-34051,1621,SNU-449,909738,LIHC,digestive_system,liver,3.87172757065084,0.890057642293008,10,0.0691283672352721,-0.407645545924486,GDSC2
PCI-34051,1621,C3A,910850,LIHC,digestive_system,liver,4.98010876735457,0.939930753762368,10,0.0896351674256649,0.45413621453818,GDSC2
PCI-34051,1621,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,2.69044923791448,0.921006052362886,10,0.149185270665333,-1.32610584118161,GDSC2
PCI-34051,1621,JHH-2,1240157,LIHC,digestive_system,liver,5.25440101921667,0.970639374769434,10,0.0959155021321138,0.667402246471935,GDSC2
PCI-34051,1621,JHH-4,1240158,LIHC,digestive_system,liver,4.74399581444691,0.955137790357476,10,0.064104664300333,0.270555117321873,GDSC2
PCI-34051,1621,JHH-6,1240159,LIHC,digestive_system,liver,4.77086253631904,0.94273881757432,10,0.0676622757918767,0.291444366383189,GDSC2
PCI-34051,1621,JHH-7,1240160,LIHC,digestive_system,liver,5.10567527384805,0.960240505581591,10,0.0308662564067508,0.551765915712211,GDSC2
PCI-34051,1621,SNU-398,1240217,LIHC,digestive_system,liver,2.88977553332694,0.898396117029778,10,0.0572571958285994,-1.17112688062372,GDSC2
PCI-34051,1621,huH-1,1298146,LIHC,digestive_system,liver,5.00940860425676,0.958405130044543,10,0.0767454066363982,0.476917244297561,GDSC2
PCI-34051,1621,JHH-1,1298151,LIHC,digestive_system,liver,4.10239208033911,0.943196638861458,10,0.04919648183522,-0.228300688914478,GDSC2
Wnt-C59,1622,HLE,907057,LIHC,digestive_system,liver,2.84417693485673,0.905081763416948,10,0.106926416852768,-1.36376146101063,GDSC2
Wnt-C59,1622,HuH-7,907071,LIHC,digestive_system,liver,3.21765475499547,0.906926991043397,10,0.052420251128536,-1.02281194771503,GDSC2
Wnt-C59,1622,SK-HEP-1,909719,LIHC,digestive_system,liver,5.49811916566416,0.985700551181951,10,0.0957074409590873,1.05903385136509,GDSC2
Wnt-C59,1622,SNU-387,909736,LIHC,digestive_system,liver,5.18138289847812,0.958302599919809,10,0.0393778228941282,0.769883946559412,GDSC2
Wnt-C59,1622,SNU-423,909737,LIHC,digestive_system,liver,5.80983720833592,0.977468749957943,10,0.0916877390019521,1.3436025973616,GDSC2
Wnt-C59,1622,SNU-449,909738,LIHC,digestive_system,liver,4.23672764130865,0.905123255230716,10,0.0614228213215907,-0.0924959132256112,GDSC2
Wnt-C59,1622,C3A,910850,LIHC,digestive_system,liver,4.95886700152514,0.93933616386529,10,0.0605812636120409,0.566748224233338,GDSC2
Wnt-C59,1622,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,2.57890262152018,0.914222065129213,10,0.116009102346523,-1.6059315261254,GDSC2
Wnt-C59,1622,JHH-2,1240157,LIHC,digestive_system,liver,3.90909950736602,0.934871869975666,10,0.086431318401291,-0.391589050184022,GDSC2
Wnt-C59,1622,JHH-4,1240158,LIHC,digestive_system,liver,3.50038306440384,0.91179234316665,10,0.0579789543049958,-0.764708054284724,GDSC2
Wnt-C59,1622,JHH-6,1240159,LIHC,digestive_system,liver,4.25173747360799,0.926178375496217,10,0.0829842877554944,-0.0787933725628018,GDSC2
Wnt-C59,1622,JHH-7,1240160,LIHC,digestive_system,liver,2.79686509707725,0.869756951041137,10,0.0468454277524115,-1.40695264183643,GDSC2
Wnt-C59,1622,SNU-398,1240217,LIHC,digestive_system,liver,3.21858231658565,0.915770220840152,10,0.0576492542076884,-1.02196517273758,GDSC2
Wnt-C59,1622,huH-1,1298146,LIHC,digestive_system,liver,3.19716790041887,0.892657723091682,10,0.0463064021888972,-1.0415144856442,GDSC2
Wnt-C59,1622,JHH-1,1298151,LIHC,digestive_system,liver,4.59248845746763,0.957534712670678,10,0.0644629023950029,0.232279670700606,GDSC2
I-BET-762,1624,HLE,907057,LIHC,digestive_system,liver,3.32339649791388,0.929504644266463,10,0.0708198011683711,0.0917822903146718,GDSC2
I-BET-762,1624,HuH-7,907071,LIHC,digestive_system,liver,4.66179230013102,0.959500060738892,10,0.105599849153472,0.937889681866522,GDSC2
I-BET-762,1624,SK-HEP-1,909719,LIHC,digestive_system,liver,3.84933144227101,0.952418757844241,10,0.0388733106505505,0.424267974414108,GDSC2
I-BET-762,1624,SNU-387,909736,LIHC,digestive_system,liver,2.63633336202075,0.854448994231013,10,0.134563236956072,-0.342565454036414,GDSC2
I-BET-762,1624,SNU-423,909737,LIHC,digestive_system,liver,3.04836892580876,0.892415263072276,10,0.169587187337421,-0.0820847087099919,GDSC2
I-BET-762,1624,SNU-449,909738,LIHC,digestive_system,liver,6.31435484159512,0.961393023418766,10,0.0520511606598256,1.98260708087375,GDSC2
I-BET-762,1624,C3A,910850,LIHC,digestive_system,liver,5.27484723081139,0.94766076720812,10,0.084142451152243,1.32545090061563,GDSC2
I-BET-762,1624,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,1.25261595609559,0.801549841701442,10,0.142928089901826,-1.21732426830703,GDSC2
I-BET-762,1624,JHH-2,1240157,LIHC,digestive_system,liver,4.38889751506205,0.950611666551424,10,0.0391578820508134,0.765370988681507,GDSC2
I-BET-762,1624,JHH-4,1240158,LIHC,digestive_system,liver,3.61372562359914,0.916835858012444,10,0.0910775020842736,0.275322629292237,GDSC2
I-BET-762,1624,JHH-6,1240159,LIHC,digestive_system,liver,2.55758824617163,0.842329818009997,10,0.0781724320010182,-0.392346560984133,GDSC2
I-BET-762,1624,JHH-7,1240160,LIHC,digestive_system,liver,4.37845975738549,0.940914871216606,10,0.0785158288836098,0.758772444434182,GDSC2
I-BET-762,1624,SNU-398,1240217,LIHC,digestive_system,liver,2.10600637112161,0.846301141578011,10,0.0256729084397296,-0.677827703212548,GDSC2
I-BET-762,1624,huH-1,1298146,LIHC,digestive_system,liver,4.12414462609414,0.932842072404969,10,0.0814701031208001,0.59799944140127,GDSC2
I-BET-762,1624,JHH-1,1298151,LIHC,digestive_system,liver,5.7469216338301,0.979237176615112,10,0.107158923684259,1.62388701427864,GDSC2
RVX-208,1625,HLE,907057,LIHC,digestive_system,liver,4.26264595688041,0.962402905614652,10,0.089595366641883,-0.442387566244303,GDSC2
RVX-208,1625,HuH-7,907071,LIHC,digestive_system,liver,5.73095934566458,0.979177759819766,10,0.05046021469636,0.921731618215482,GDSC2
RVX-208,1625,SK-HEP-1,909719,LIHC,digestive_system,liver,5.28283503549137,0.983182035867557,10,0.0932854762470929,0.505407028928543,GDSC2
RVX-208,1625,SNU-387,909736,LIHC,digestive_system,liver,5.23757127840279,0.959538525443657,10,0.130714400177399,0.463355270852305,GDSC2
RVX-208,1625,SNU-423,909737,LIHC,digestive_system,liver,4.13026097345382,0.939620121029341,10,0.127499851885156,-0.565378269050696,GDSC2
RVX-208,1625,SNU-449,909738,LIHC,digestive_system,liver,6.67472211922513,0.967220980450245,10,0.0737806646075641,1.79852325876502,GDSC2
RVX-208,1625,C3A,910850,LIHC,digestive_system,liver,6.33281542149399,0.968524619643669,10,0.0612577375743219,1.48087888581781,GDSC2
RVX-208,1625,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,3.80149204663061,0.967894637826838,10,0.0485281890778694,-0.870817151348942,GDSC2
RVX-208,1625,JHH-2,1240157,LIHC,digestive_system,liver,5.05579627131065,0.966851881892005,10,0.0655959762019734,0.29447935081794,GDSC2
RVX-208,1625,JHH-4,1240158,LIHC,digestive_system,liver,3.9735587110816,0.931288292515046,10,0.0701825963081117,-0.71096065220065,GDSC2
RVX-208,1625,JHH-6,1240159,LIHC,digestive_system,liver,4.17494327238733,0.923406955786012,10,0.0573745412728974,-0.523866707795065,GDSC2
RVX-208,1625,JHH-7,1240160,LIHC,digestive_system,liver,6.13588672630898,0.977820772355832,10,0.056794482904315,1.29792461112108,GDSC2
RVX-208,1625,SNU-398,1240217,LIHC,digestive_system,liver,4.54795905164052,0.96304618984905,10,0.0693480036143413,-0.177320810664189,GDSC2
RVX-208,1625,huH-1,1298146,LIHC,digestive_system,liver,6.12793804203312,0.977953887922504,10,0.0478239894411393,1.29053998002342,GDSC2
RVX-208,1625,JHH-1,1298151,LIHC,digestive_system,liver,5.19500716203995,0.970639909179616,10,0.0814322681566315,0.423811582056951,GDSC2
OTX015,1626,HLE,907057,LIHC,digestive_system,liver,1.87432918370401,0.837066933580884,10,0.161325030739573,-0.228226598555829,GDSC2
OTX015,1626,HuH-7,907071,LIHC,digestive_system,liver,4.05060488564816,0.941723466369022,10,0.104819697913836,0.936863249847278,GDSC2
OTX015,1626,SK-HEP-1,909719,LIHC,digestive_system,liver,3.47982293676294,0.938824978967559,10,0.0765176936148321,0.631289717181437,GDSC2
OTX015,1626,SNU-387,909736,LIHC,digestive_system,liver,1.72627520107613,0.788760708656506,10,0.146507613384998,-0.307488703086653,GDSC2
OTX015,1626,SNU-423,909737,LIHC,digestive_system,liver,2.37494700988092,0.850888524335297,10,0.118318882850322,0.039783905208608,GDSC2
OTX015,1626,SNU-449,909738,LIHC,digestive_system,liver,5.72621738128869,0.949776411405511,10,0.0272711424408054,1.8339182998045,GDSC2
OTX015,1626,C3A,910850,LIHC,digestive_system,liver,3.96628934362993,0.905176831377288,10,0.061185803117719,0.891724124331019,GDSC2
OTX015,1626,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,0.603697847750823,0.728048144678158,10,0.22636465630802,-0.908471141680322,GDSC2
OTX015,1626,JHH-2,1240157,LIHC,digestive_system,liver,2.37831533963358,0.854742131059346,10,0.125911872184845,0.0415871725048377,GDSC2
OTX015,1626,JHH-4,1240158,LIHC,digestive_system,liver,1.95269012143781,0.81659628291509,10,0.0605566045347941,-0.186275326948355,GDSC2
OTX015,1626,JHH-6,1240159,LIHC,digestive_system,liver,2.08289574779943,0.80956500445043,10,0.168277479749838,-0.11656850931336,GDSC2
OTX015,1626,JHH-7,1240160,LIHC,digestive_system,liver,4.27630574631365,0.937619221283651,10,0.0841067896294349,1.05769434735129,GDSC2
OTX015,1626,SNU-398,1240217,LIHC,digestive_system,liver,2.49719357788501,0.874219604549249,10,0.186082354635694,0.10522976542588,GDSC2
OTX015,1626,huH-1,1298146,LIHC,digestive_system,liver,3.1224527882112,0.888720602646135,10,0.118168905546931,0.439968216956083,GDSC2
OTX015,1626,JHH-1,1298151,LIHC,digestive_system,liver,3.42372972926705,0.916517192477632,10,0.133409343695487,0.601259686262352,GDSC2
GSK343,1627,HLE,907057,LIHC,digestive_system,liver,3.2124401543956,0.984719865866926,1,0.0732068823467502,0.371195581476156,GDSC2
GSK343,1627,HuH-7,907071,LIHC,digestive_system,liver,3.78194999704606,0.983384007178812,1,0.065596220915322,1.02245130410801,GDSC2
